"xPYMid","FKxPYMxPJGprojectionGroup","FKxPYMzMNTmonth","FKxPYMeENTbuilder","xPYMyear","Rep_YearID","Prior_Year_ID","xPYMdirtStartMan","xPYMdirtStartCalc","xPYMdirtStart","xPYMlotStartMan","xPYMlotStartCalc","xPYMlotStart","xPYMinvStart","xPYMsalesGoalLock","xPYMsalesGoal","xPYMsalesPlanLock","xPYMsalesPlan","xPYMsalesAct","xPYMsalesSupp","xPYMlotsDevPlanLock","xPYMlotsDevPlan","xPYMlotsDevAct","xPYMlotsDevSupp","xPYMdirtEndMan","xPYMdirtEndCal","xPYMdirtEnd","Expr1027","xPYMlotsEndCal","xPYMlotsEndMan","xPYMlotsEnd","xPYMlotsEndCalcSpec","xPYMlotsEndCalcAvail","xPYMinvEnd","xPYMclosingsGoalLock","xPYMclosingsGoal","xPYMclosingsPlanLock","xPYMclosingsPlan","xPYMclosingsAct","xPYMdigPlanLock","xPYMdigPlan","xPYMdigAct","xPYMtdownPlanLock","xPYMtdownPlan","xPYMtdownAct","xPYMtdownReqCP","xPYMstartsPlanLock","xPYMstartsPlan","xPYMstartsAct","xPYMlotRevA","xPYMhomeRevA","xPYMinvEndINT","xPYMinvEndEXT"
7268,68,7,189,2024,"68-189-2024-07","68-189-2024-06",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7269,68,8,189,2024,"68-189-2024-08","68-189-2024-07",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7270,68,9,189,2024,"68-189-2024-09","68-189-2024-08",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7271,68,10,189,2024,"68-189-2024-10","68-189-2024-09",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7272,68,11,189,2024,"68-189-2024-11","68-189-2024-10",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7263,68,12,189,2024,"68-189-2024-12","68-189-2024-11",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7276,68,1,189,2025,"68-189-2025-01","68-189-2024-12",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7277,68,2,189,2025,"68-189-2025-02","68-189-2025-01",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7285,68,3,189,2025,"68-189-2025-03","68-189-2025-02",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7278,68,4,189,2025,"68-189-2025-04","68-189-2025-03",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7274,68,5,189,2025,"68-189-2025-05","68-189-2025-04",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7279,68,6,189,2025,"68-189-2025-06","68-189-2025-05",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7280,68,7,189,2025,"68-189-2025-07","68-189-2025-06",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7281,68,8,189,2025,"68-189-2025-08","68-189-2025-07",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7282,68,9,189,2025,"68-189-2025-09","68-189-2025-08",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7283,68,10,189,2025,"68-189-2025-10","68-189-2025-09",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7284,68,11,189,2025,"68-189-2025-11","68-189-2025-10",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7275,68,12,189,2025,"68-189-2025-12","68-189-2025-11",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7288,68,1,189,2026,"68-189-2026-01","68-189-2025-12",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7289,68,2,189,2026,"68-189-2026-02","68-189-2026-01",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7297,68,3,189,2026,"68-189-2026-03","68-189-2026-02",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7290,68,4,189,2026,"68-189-2026-04","68-189-2026-03",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7286,68,5,189,2026,"68-189-2026-05","68-189-2026-04",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7291,68,6,189,2026,"68-189-2026-06","68-189-2026-05",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7292,68,7,189,2026,"68-189-2026-07","68-189-2026-06",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7293,68,8,189,2026,"68-189-2026-08","68-189-2026-07",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7294,68,9,189,2026,"68-189-2026-09","68-189-2026-08",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7295,68,10,189,2026,"68-189-2026-10","68-189-2026-09",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7296,68,11,189,2026,"68-189-2026-11","68-189-2026-10",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7287,68,12,189,2026,"68-189-2026-12","68-189-2026-11",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7300,68,1,189,2027,"68-189-2027-01","68-189-2026-12",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7301,68,2,189,2027,"68-189-2027-02","68-189-2027-01",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7309,68,3,189,2027,"68-189-2027-03","68-189-2027-02",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7302,68,4,189,2027,"68-189-2027-04","68-189-2027-03",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7298,68,5,189,2027,"68-189-2027-05","68-189-2027-04",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7303,68,6,189,2027,"68-189-2027-06","68-189-2027-05",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7304,68,7,189,2027,"68-189-2027-07","68-189-2027-06",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7305,68,8,189,2027,"68-189-2027-08","68-189-2027-07",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7306,68,9,189,2027,"68-189-2027-09","68-189-2027-08",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7307,68,10,189,2027,"68-189-2027-10","68-189-2027-09",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7308,68,11,189,2027,"68-189-2027-11","68-189-2027-10",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7299,68,12,189,2027,"68-189-2027-12","68-189-2027-11",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7312,68,1,189,2028,"68-189-2028-01","68-189-2027-12",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7313,68,2,189,2028,"68-189-2028-02","68-189-2028-01",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7321,68,3,189,2028,"68-189-2028-03","68-189-2028-02",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7314,68,4,189,2028,"68-189-2028-04","68-189-2028-03",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7310,68,5,189,2028,"68-189-2028-05","68-189-2028-04",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7315,68,6,189,2028,"68-189-2028-06","68-189-2028-05",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7316,68,7,189,2028,"68-189-2028-07","68-189-2028-06",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7317,68,8,189,2028,"68-189-2028-08","68-189-2028-07",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7318,68,9,189,2028,"68-189-2028-09","68-189-2028-08",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7319,68,10,189,2028,"68-189-2028-10","68-189-2028-09",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7320,68,11,189,2028,"68-189-2028-11","68-189-2028-10",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7311,68,12,189,2028,"68-189-2028-12","68-189-2028-11",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7324,68,1,189,2029,"68-189-2029-01","68-189-2028-12",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7325,68,2,189,2029,"68-189-2029-02","68-189-2029-01",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7333,68,3,189,2029,"68-189-2029-03","68-189-2029-02",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7326,68,4,189,2029,"68-189-2029-04","68-189-2029-03",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7322,68,5,189,2029,"68-189-2029-05","68-189-2029-04",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7327,68,6,189,2029,"68-189-2029-06","68-189-2029-05",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7328,68,7,189,2029,"68-189-2029-07","68-189-2029-06",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7329,68,8,189,2029,"68-189-2029-08","68-189-2029-07",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7330,68,9,189,2029,"68-189-2029-09","68-189-2029-08",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7331,68,10,189,2029,"68-189-2029-10","68-189-2029-09",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7332,68,11,189,2029,"68-189-2029-11","68-189-2029-10",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7323,68,12,189,2029,"68-189-2029-12","68-189-2029-11",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7336,68,1,189,2030,"68-189-2030-01","68-189-2029-12",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7337,68,2,189,2030,"68-189-2030-02","68-189-2030-01",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7345,68,3,189,2030,"68-189-2030-03","68-189-2030-02",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7338,68,4,189,2030,"68-189-2030-04","68-189-2030-03",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7334,68,5,189,2030,"68-189-2030-05","68-189-2030-04",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7339,68,6,189,2030,"68-189-2030-06","68-189-2030-05",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7340,68,7,189,2030,"68-189-2030-07","68-189-2030-06",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7341,68,8,189,2030,"68-189-2030-08","68-189-2030-07",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7342,68,9,189,2030,"68-189-2030-09","68-189-2030-08",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7343,68,10,189,2030,"68-189-2030-10","68-189-2030-09",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7344,68,11,189,2030,"68-189-2030-11","68-189-2030-10",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
7335,68,12,189,2030,"68-189-2030-12","68-189-2030-11",,0,0,,0,0,0,,,,,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
6904,69,1,188,2022,"69-188-2022-01","69-188-2021-12",,0,0,12,0,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",0,12,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6905,69,2,188,2022,"69-188-2022-02","69-188-2022-01",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",0,12,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6913,69,3,188,2022,"69-188-2022-03","69-188-2022-02",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",0,12,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6906,69,4,188,2022,"69-188-2022-04","69-188-2022-03",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",0,12,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6902,69,5,188,2022,"69-188-2022-05","69-188-2022-04",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",0,12,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6907,69,6,188,2022,"69-188-2022-06","69-188-2022-05",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",0,12,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6908,69,7,188,2022,"69-188-2022-07","69-188-2022-06",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",0,12,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6909,69,8,188,2022,"69-188-2022-08","69-188-2022-07",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",0,12,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6910,69,9,188,2022,"69-188-2022-09","69-188-2022-08",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",1,11,12.00,,,,,,,,,,,,,,,1,,,0.00,12.00
6911,69,10,188,2022,"69-188-2022-10","69-188-2022-09",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",1,11,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6912,69,11,188,2022,"69-188-2022-11","69-188-2022-10",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",1,11,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6903,69,12,188,2022,"69-188-2022-12","69-188-2022-11",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",1,11,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6916,69,1,188,2023,"69-188-2023-01","69-188-2022-12",,0,0,,12,12,12,,,1,,,,,,,,,0.00,0.00,,12.00,,"12",1,11,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6917,69,2,188,2023,"69-188-2023-02","69-188-2023-01",,0,0,,12,12,12,,,,,,,,,,,,0.00,0.00,,12.00,,"12",1,11,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
6925,69,3,188,2023,"69-188-2023-03","69-188-2023-02",,0,0,,12,12,12,,,2,1,1,,,,,,,0.00,0.00,,11.00,,"11",0,11,11.00,,,,,,,,,,,,,,,,,,0.00,11.00
6918,69,4,188,2023,"69-188-2023-04","69-188-2023-03",,0,0,,11,11,11,,,,,,,,,,,,0.00,0.00,,11.00,,"11",0,11,11.00,,,1,1,1,,,,,,,,,,,,,0.00,11.00
6914,69,5,188,2023,"69-188-2023-05","69-188-2023-04",,0,0,,11,11,11,,,,,,,,,,,,0.00,0.00,,11.00,,"11",0,11,11.00,,,,,,,,,,,,,,,,,,0.00,11.00
6919,69,6,188,2023,"69-188-2023-06","69-188-2023-05",,0,0,,11,11,11,,,,1,1,,,,,,,0.00,0.00,,10.00,,"10",1,9,10.00,,,,,,,,,,,,,,1,1,,,0.00,10.00
6920,69,7,188,2023,"69-188-2023-07","69-188-2023-06",,0,0,,10,10,10,,,,,,,,,,,,0.00,0.00,,10.00,,"10",1,9,10.00,,,,,,,,,,,,,,1,,,,0.00,10.00
6921,69,8,188,2023,"69-188-2023-08","69-188-2023-07",,0,0,,10,10,10,,,,,,,,,,,,0.00,0.00,,10.00,,"10",2,8,10.00,,,,,,,,,,,,,,,1,,,0.00,10.00
6922,69,9,188,2023,"69-188-2023-09","69-188-2023-08",,0,0,,10,10,10,,,,2,2,,,,,,,0.00,0.00,,8.00,,"8",1,7,8.00,,,,,,,,,,,,,,,1,,,0.00,8.00
6923,69,10,188,2023,"69-188-2023-10","69-188-2023-09",,0,0,,8,8,8,,,1,,,,,,,,,0.00,0.00,,8.00,,"8",2,6,8.00,,,,,,,,,,,,,,,1,,,0.00,8.00
6924,69,11,188,2023,"69-188-2023-11","69-188-2023-10",,0,0,,8,8,8,,,,,,,,,,,,0.00,0.00,,8.00,,"8",2,6,8.00,,,,,1,,,,,,,,,,1,,,0.00,8.00
6915,69,12,188,2023,"69-188-2023-12","69-188-2023-11",,0,0,,8,8,8,,,,,,,,,,,,0.00,0.00,,8.00,,"8",2,6,8.00,,,1,1,,,,,,,,,,,,,,0.00,8.00
6832,69,1,188,2024,"69-188-2024-01","69-188-2023-12",,0,0,,8,8,8,,,1,,,,,,,,,0.00,0.00,,8.00,,"8",2,6,8.00,,,,,,,,,,,,,,,,,,0.00,8.00
6833,69,2,188,2024,"69-188-2024-02","69-188-2024-01",,0,0,,8,8,8,,,,3,3,,,,,,,0.00,0.00,,5.00,,"5",2,3,5.00,,,,,,,,,,,,,,,1,,,0.00,5.00
6841,69,3,188,2024,"69-188-2024-03","69-188-2024-02",,0,0,,5,5,5,,,,1,1,,,,,,,0.00,0.00,,4.00,,"4",2,2,4.00,,,,,1,,,,,,,,,,,,,0.00,4.00
6834,69,4,188,2024,"69-188-2024-04","69-188-2024-03",,0,0,,4,4,4,,,1,2,2,,,,,,,0.00,0.00,,2.00,,"2",1,1,2.00,,,,,2,,,,,,,,,,1,,,0.00,2.00
6830,69,5,188,2024,"69-188-2024-05","69-188-2024-04",,0,0,,2,2,2,,,,,,,,,,,,0.00,0.00,,2.00,,"2",0,2,2.00,,,,,1,,,,,,,,,,1,,,0.00,2.00
6835,69,6,188,2024,"69-188-2024-06","69-188-2024-05",,0,0,,2,2,2,,,1,,,,,,,,,0.00,0.00,,2.00,,"2",0,2,2.00,,,,,,,,,,,,,,,1,,,0.00,2.00
6836,69,7,188,2024,"69-188-2024-07","69-188-2024-06",,0,0,,2,2,2,,,1,,,,,,,,,0.00,0.00,,2.00,,"2",0,2,2.00,,,,,1,,,,,,,,,,,,,0.00,2.00
6837,69,8,188,2024,"69-188-2024-08","69-188-2024-07",,0,0,,2,2,2,,,,,,,,,,,,0.00,0.00,,2.00,,"2",0,2,2.00,,,,,,,,,,,,,,,,,,0.00,2.00
6838,69,9,188,2024,"69-188-2024-09","69-188-2024-08",,0,0,,2,2,2,,,,,,,,,,,,0.00,0.00,,2.00,,"2",0,2,2.00,,,,,2,,,,,,,,,,,,,0.00,2.00
6839,69,10,188,2024,"69-188-2024-10","69-188-2024-09",,0,0,,2,2,2,,,,1,1,,,,,,,0.00,0.00,,1.00,,"1",0,1,1.00,,,,,1,,,,,,,,,,,,,0.00,1.00
6840,69,11,188,2024,"69-188-2024-11","69-188-2024-10",,0,0,,1,1,1,,,1,,,,,,,,,0.00,0.00,,1.00,,"1",0,1,1.00,,,,,,,,,,,,,,,,,,0.00,1.00
6831,69,12,188,2024,"69-188-2024-12","69-188-2024-11",,0,0,,1,1,1,,,,1,1,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
20382,70,1,188,2022,"70-188-2022-01","70-188-2021-12",27,,27,,,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20384,70,2,188,2022,"70-188-2022-02","70-188-2022-01",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20383,70,3,188,2022,"70-188-2022-03","70-188-2022-02",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20381,70,4,188,2022,"70-188-2022-04","70-188-2022-03",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20380,70,5,188,2022,"70-188-2022-05","70-188-2022-04",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20385,70,6,188,2022,"70-188-2022-06","70-188-2022-05",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20376,70,7,188,2022,"70-188-2022-07","70-188-2022-06",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20379,70,8,188,2022,"70-188-2022-08","70-188-2022-07",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20378,70,9,188,2022,"70-188-2022-09","70-188-2022-08",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20375,70,10,188,2022,"70-188-2022-10","70-188-2022-09",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20377,70,11,188,2022,"70-188-2022-11","70-188-2022-10",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20386,70,12,188,2022,"70-188-2022-12","70-188-2022-11",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20394,70,1,188,2023,"70-188-2023-01","70-188-2022-12",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
20396,70,2,188,2023,"70-188-2023-02","70-188-2023-01",,27,27,,0,0,27,,,,,,,,,,,,27.00,27.00,,0.00,,"0",0,0,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
