"COMPANYCODE","DEVELOPMENTCODE","LOTNUMBER","TAXBLOCK","TAXLOT","ADDRESS1","ADDRESS2","ADDRESS3","LOTCONTRACTDATE","LOTCONVERDATE","RELEASESALESDATE","LOTCOMMENTS","SELLERNAME","SELLERADDRESS1","SELLERADDRESS2","SELLERCITY","SELLERSTATE","SELLERZIP","SELLERCOUNTRY","SELLERPHONE","SELLEREMAIL","OPTIONEXPDATE","ORIENTATION","LOTPREMIUM","MISC1_FIELD","MISC2_FIELD"
"050","SR","00000049","","49","16474 Van Wagoner Rd.","Spring Lake, MI","49456",,7/25/2018 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","SR","00000050","","50","16464 Van Wagoner Rd.","Spring Lake, MI","49456",,6/15/2018 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000001","","1","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000002","","2","","","",,,9/29/2021 0:00:00,"Cedarwood C Floor Plan- JTB Homes (our sister brand)","","","","","","","US","","",," ","22000","",""
"050","ST","00000003","","3","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000004","","4","","","",,,9/29/2021 0:00:00,"Elmwood B Floor Plan-JTB Homes (our sister brand)","","","","","","","US","","",," ","23000","",""
"050","ST","00000005","","5","","","",,,9/29/2021 0:00:00,"","","","","","","","US","","",," ","31000","",""
"050","ST","00000006","","6","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000007","","7","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000008","","8","","","",,,9/29/2021 0:00:00,"","","","","","","","US","","",,"","26000","",""
"050","ST","00000009","","9","","","",,,9/29/2021 0:00:00,"Redwood C Floor Plan- JTB Homes (our sister brand)","","","","","","","US","","",," ","25000","",""
"050","ST","00000010","","10","12642 Riverton Rd","Grand Haven, Mi","49417",,1/25/2021 0:00:00,12/23/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000011","","11","12634 Riverton Rd","Grand Haven, MI","49417",,8/9/2018 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000012","","12","","","",,,9/29/2021 0:00:00,"Pentwater B Floor Plan- JTB Homes (our sister brand)","","","","","","","US","","",," ","39000","",""
"050","ST","00000013","","13","","","",,,9/29/2021 0:00:00,"Whitby C Floor Plan- JTB Homes (our sister brand)","","","","","","","US","","",," ","39000","",""
"050","ST","00000014","","14","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000015","","15","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000016","","16","","","",,,9/29/2021 0:00:00,"","","","","","","","US","","",," ","45000","",""
"050","ST","00000017","","17","","","",,,9/29/2021 0:00:00,"Sequoia C Floor Plan- JTB Homes (our sister company)","","","","","","","US","","",," ","34000","",""
"050","ST","00000018","","18","12588 Riverton Rd","Grand Haven, MI","49417",,8/9/2018 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000019","","19","12585 Riverton Rd","Grand Haven, MI","49417",,11/22/2020 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000020","","20","12631 Riverton Rd","Grand Haven, MI","49417",,8/9/2018 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000021","","21","12639 Riverton Rd","Grand Haven, MI","49417",,10/16/2019 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000022","","22","12651 Riverton Rd","Grand Haven, MI","49417",,3/11/2020 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000023","","23","12665 Riverton Rd","Grand Haven, MI","49417",,9/10/2020 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000024","","24","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000025","","25","12685 Riverton Rd","Grand Haven, MI","49417",,12/16/2019 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000026","","26","12697 Riverton Rd","Grand Haven, MI","49417",,2/24/2021 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000027","","27","12705 Riverton Rd","Grand Haven, MI","49417",,4/3/2020 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000028","","28","12717 Riverton Rd","Grand Haven, MI","49417",,,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000029","","29","12731 Riverton Rd,","Grand Haven, MI","49417",,7/22/2020 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000030","","30","12745 Riverton Rd","Grand Haven, MI","49417",,3/4/2021 0:00:00,7/27/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","ST","00000031","","31","12798 Manchester Dr.","Grand Haven, MI","49417",,10/27/2021 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","4500","",""
"050","ST","00000032","","32","12776 Manchester Dr.","Grand Haven, MI","49417",,8/2/2021 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","5100","",""
"050","ST","00000033","","33","12754 Manchester Dr.","Grand Haven, MI","49417",,5/11/2022 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","6600","",""
"050","ST","00000034","","34","12732 Manchester Dr.","Grand Haven, MI","49417",,10/7/2021 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","5100","",""
"050","ST","00000035","","35","12710 Manchest Dr.","Grand Haven, MI","49417",,12/14/2022 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","8600","",""
"050","ST","00000036","","36","12688 Manchester Dr.","Grand Haven, MI","49417",,4/24/2023 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","4500","",""
"050","ST","00000037","","37","12666 Manchester Dr.","Grand Haven, MI","49417",,3/15/2023 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","8600","",""
"050","ST","00000038","","38","12644 Manchester Dr","Grand Haven, Mi","49417",,6/22/2021 0:00:00,6/10/2021 0:00:00,"","","","","","","","US","","",,"","9000","",""
"050","ST","00000039","","39","12622 Manchester Dr.","Grand Haven, MI","49417",,7/13/2023 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","13100","",""
"050","ST","00000040","","40","12600 Manchester Dr.","Grand Haven, MI","49417",,9/19/2023 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","15850","",""
"050","ST","00000041","","41","15679 Leland Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"Redwood D Floor Plan- JTB Homes (our sister company)","","","","","","","US","","",," ","16850","",""
"050","ST","00000042","","42","15659 Leland Dr.","Grand Haven, MI","49417",,6/28/2024 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","14850","",""
"050","ST","00000043","","43","15639 Leland Dr.","Grand Haven, MI","49417",,7/12/2024 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","12850","",""
"050","ST","00000044","","44","12584 Manchester Dr.","Grand Haven, MI","49417",,4/9/2024 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",," ","10500","",""
"050","ST","00000045","","45","12578 Manchester Dr.","Grand Haven, MI","49417",,12/5/2023 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","12850","",""
"050","ST","00000046","","46","12562 Manchester Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"Elmwood B Floor Plan - Our sister brand (JTB Homes)","","","","","","","US","","",," ","13850","",""
"050","ST","00000047","","47","12556 Manchester Dr","Grand Haven, MI","49417",,6/22/2021 0:00:00,5/17/2021 0:00:00,"","","","","","","","US","","",,"","12350","",""
"050","ST","00000048","","48","12540 Manchester Dr.","Grand Haven, MI","49417",,2/2/2024 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","13850","",""
"050","ST","00000049","","49","12524 Manchester Dr.","Grand Haven, MI","49417",,4/29/2022 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","14850","",""
"050","ST","00000050","","50","12512 Manchester Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"Oakwood C Floor Plan- JTB Homes (our sister company)","","","","","","","US","","",," ","14350","",""
"050","ST","00000051","","51","12506 Manchester Dr.","Grand Haven, MI","49417",,10/27/2021 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","16850","",""
"050","ST","00000052","","52","12500 Manchester Dr.","Grand Haven, MI","49417",,6/16/2023 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","6550","",""
"050","ST","00000053","","53","15680 Norwalk Rd.","Grand Haven, MI","49417",,10/10/2023 0:00:00,6/18/2021 0:00:00,"","","","","","","","US","","",,"","6850","",""
"050","ST","00000054","","54","15681 Norwalk Rd.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"Chestnut B Floor Plan- JTB Homes (our sister brand)","","","","","","","US","","",," ","33600","",""
"050","ST","00000055","","55","12497 Manchester Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"","","","","","","","US","","",,"","26600","",""
"050","ST","00000056","","56","12517 Manchester Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"","","","","","","","US","","",," ","37500","",""
"050","ST","00000057","","57","12537 Manchester Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"","","","","","","","US","","",,"","26600","",""
"050","ST","00000058","","58","12557 Manchester Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"Sycamore D Floor Plan- JTB Homes (our sister company)","","","","","","","US","","",," ","26600","",""
"050","ST","00000059","","59","12577 Manchester Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"Redwood C Floor Plan - JTB Homes (Our sister brand)","","","","","","","US","","",," ","35800","",""
"050","ST","00000060","","60","12591 Manchester Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"Elmwood D Floor Plan- JTB Homes (our sister company)","","","","","","","US","","",," ","29500","",""
"050","ST","00000061","","61","12623 Manchester Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"Sycamore B Floor Plan- JTB Homes (our sister brand)","","","","","","","US","","",," ","33600","",""
"050","ST","00000062","","62","12651 Manchester Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"Camden B Floor Plan- JTB Homes (our sister brand)","","","","","","","US","","",," ","24600","",""
"050","ST","00000063","","63","12667 Manchester Dr.","Grand Haven, MI","49417",,,6/18/2021 0:00:00,"","","","","","","","US","","",,"","22100","",""
"050","ST","00000064","","64","15692 Norwalk Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"","","","","","","","US","","",," ","6500","",""
"050","ST","00000065","","65","15708 Norwalk Rd.","Grand Haven, MI","49417",,10/23/2025 0:00:00,8/15/2024 0:00:00,"","","","","","","","US","","",," ","7500","",""
"050","ST","00000066","","66","15720 Norwalk Rd.","Grand Haven, MI","49417",,11/19/2024 0:00:00,8/15/2024 0:00:00,"","","","","","","","US","","",," ","7500","",""
"050","ST","00000067","","67","15734 Norwalk Rd","Grand Haven, MI","49417",,2/25/2025 0:00:00,8/15/2024 0:00:00,"","","","","","","","US","","",," ","7500","",""
"050","ST","00000068","","68","15748 Norwalk Rd.","Grand Haven, MI","49417",,10/25/2024 0:00:00,8/15/2024 0:00:00,"","","","","","","","US","","",," ","7500","",""
"050","ST","00000069","","69","15760 Norwalk Rd.","Grand Haven, MI","49417",,6/9/2025 0:00:00,8/15/2024 0:00:00,"","","","","","","","US","","",," ","7500","",""
"050","ST","00000070","","70","15774 Norwalk Rd.","Grand Haven, MI","49417",,5/2/2025 0:00:00,8/15/2024 0:00:00,"","","","","","","","US","","",," ","7500","",""
"050","ST","00000071","","71","15786 Norwalk Rd.","Grand Haven, MI","49417",,3/18/2025 0:00:00,8/15/2024 0:00:00,"","","","","","","","US","","",," ","8500","",""
"050","ST","00000072","","72","12529 Emerson Dr.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"","","","","","","","US","","",," ","20000","",""
"050","ST","00000073","","73","12531 Riverton Rd.","Grand Haven, MI","49417",,9/25/2024 0:00:00,8/15/2024 0:00:00,"","","","","","","","US","","",," ","20000","",""
"050","ST","00000074","","74","12543 Riverton Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"","","","","","","","US","","",," ","20000","",""
"050","ST","00000075","","75","12557 Riverton Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"","","","","","","","US","","",," ","16000","",""
"050","ST","00000076","","76","12573 Riverton Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"","","","","","","","US","","",," ","16000","",""
"050","ST","00000077","","77","12581 Riverton Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"","","","","","","","US","","",," ","16000","",""
"050","ST","00000078","","78","12580 Riverton Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"Elmwood D Floor Plan - JTB Homes (Our sister brand)","","","","","","","US","","",," ","26000","",""
"050","ST","00000079","","79","12570 Riverton Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"Sequoia F Floor Plan - JTB Homes (our sister brand)","","","","","","","US","","",," ","33000","",""
"050","ST","00000080","","80","12550 Riverton Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"","","","","","","","US","","",," ","33000","",""
"050","ST","00000081","","81","12807 Norwalk Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"","","","","","","","US","","",," ","30000","",""
"050","ST","00000082","","82","15783 Norwalk Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"Bay Harbor C Floor Plan - JTB Homes (our sister brand)","","","","","","","US","","",," ","29000","",""
"050","ST","00000083","","83","15765 Norwalk Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"Sycamore B Floor Plan - JTB Homes (Our sister brand)","","","","","","","US","","",," ","31000","",""
"050","ST","00000084","","84","15751 Norwalk Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"","","","","","","","US","","",," ","32500","",""
"050","ST","00000085","","85","15735 Norwalk Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"","","","","","","","US","","",," ","35000","",""
"050","ST","00000086","","86","15721 Norwalk Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"Bay Harbor E Floor Plan - JTB Homes (Our sister brand)","","","","","","","US","","",," ","35000","",""
"050","ST","00000087","","87","15709 Norwalk Rd.","Grand Haven, MI","49417",,,8/15/2024 0:00:00,"Oakwood F Floor Plan - JTB Homes (Our sister brand)","","","","","","","US","","",," ","35000","",""
"050","ST","00000088","","88","12500 Emerson Rd","Grand Haven, MI 49417","",,2/13/2026 0:00:00,10/13/2025 0:00:00,"","","","","","","","US","","",," ","17000","",""
"050","ST","00000089","","89","12486 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","22000","",""
"050","ST","00000090","","90","12474 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","22000","",""
"050","ST","00000091","","91","12462 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","18000","",""
"050","ST","00000092","","92","12452 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","18000","",""
"050","ST","00000093","","93","12440 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","19000","",""
"050","ST","00000094","","94","12428 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","19000","",""
"050","ST","00000095","","95","12418 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","17000","",""
"050","ST","00000096","","96","12381 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","30000","",""
"050","ST","00000097","","97","12393 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","32000","",""
"050","ST","00000098","","98","12409 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","38000","",""
"050","ST","00000099","","99","12421 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","36000","",""
"050","ST","00000100","","100","12431 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","35000","",""
"050","ST","00000101","","101","12445 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","34000","",""
"050","ST","00000102","","102","12457 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","32000","",""
"050","ST","00000103","","103","12469 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"Sycamore C - Floor Plan. JTB Homes (our sister brand)","","","","","","","US","","",," ","32000","",""
"050","ST","00000104","","104","12481 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","37000","",""
"050","ST","00000105","","105","12493 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","37000","",""
"050","ST","00000106","","106","12501 Emerson Rd","Grand Haven, MI 49417","",,,10/13/2025 0:00:00,"","","","","","","","US","","",," ","35000","",""
"050","TC","00000001","","1","996 Scioto Dr","Alpine Twp, MI","49321",,11/4/2024 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","4000","",""
"050","TC","00000002","","2","994 Scioto Dr","Alpine Twp, MI","49321",,11/4/2024 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","6000","",""
"050","TC","00000003","","3","982 Scioto Dr","Alpine Twp, MI","49321",,3/19/2025 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","6000","",""
"050","TC","00000004","","4","980 Scioto Dr","Alpine Twp, MI","49321",,3/19/2025 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","7000","",""
"050","TC","00000005","","5","968 Scioto Dr","Alpine Twp, MI","49321",,6/10/2025 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","5000","",""
"050","TC","00000006","","6","966 Scioto Dr","Alpine Twp, MI","49321",,6/10/2025 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TC","00000007","","7","938 Scioto Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","4000","",""
"050","TC","00000008","","8","936 Scioto Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","4000","",""
"050","TC","00000009","","9","930 Scioto Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","7000","",""
"050","TC","00000010","","10","928 Scioto Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","4000","",""
"050","TC","00000011","","11","925 Scioto Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","4000","",""
"050","TC","00000012","","12","927 Scioto  Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","4000","",""
"050","TC","00000013","","13","933 Scioto Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TC","00000014","","14","935 Scioto Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TC","00000015","","15","941 Scioto Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TC","00000016","","16","943 Scioto Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TC","00000017","","17","949 Scioto Dr","Alpine Twp, MI","49321",,7/25/2025 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","4000","",""
"050","TC","00000018","","18","951 Scioto Dr","Alpine Twp, MI","49321",,7/25/2025 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","6000","",""
"050","TC","00000019","","19","967 Scioto Dr","Alpine Twp, MI","49321",,4/22/2025 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","13000","",""
"050","TC","00000020","","20","969 Scioto Dr","Alpine Twp, MI","49321",,4/22/2025 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","13000","",""
"050","TC","00000021","","21","975 Scioto Dr","Alpine Twp, MI","49321",,10/22/2025 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","13000","",""
"050","TC","00000022","","22","977 Scioto Dr","Alpine Twp, MI","49321",,10/22/2025 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","13000","",""
"050","TC","00000023","","23","983 Scioto Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","13000","",""
"050","TC","00000024","","24","985 Scioto Dr","Alpine Twp, MI","49321",,,11/5/2024 0:00:00,"","","","","","","","US","","",," ","13000","",""
"050","TC","00000025","","25","995 Scioto Dr","Alpine Twp, MI","49321",,11/6/2024 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","13000","",""
"050","TC","00000026","","26","997 Scioto Dr","Alpine Twp, MI","49321",,11/6/2024 0:00:00,11/5/2024 0:00:00,"","","","","","","","US","","",," ","13000","",""
"050","TD","00000029","","29","6104 Charleston Ln","Allendale, MI","49401",,8/13/2018 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TD","00000030","","30","6106 Charleston Ln","Allendale, MI","49401",,8/13/2018 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TD","00000037","","37","11538 Bridgeton Ct","Allendale, MI","49401",,8/13/2018 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TD","00000038","","38","11540 Bridgeton Ct.","Allendale, MI","49401",,8/13/2018 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TD","00000039","","39","11544 Bridgeton Ct","Allendale, MI","49401",,8/13/2018 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TD","00000047","","47","11529 Norfolk Dr.","Allendale, MI","49401",,2/20/2019 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","3000","",""
"050","TD","00000048","","48","11531 Norfolk Dr","Allendale, MI","49401",,2/20/2019 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","2000","",""
"050","TD","00000049","","49","11541 Norfolk Dr.","Allendale, MI","49401",,2/20/2019 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","1000","",""
"050","TD","00000050","","50","11543 Norfolk Dr.","Allendale, MI","49401",,2/20/2019 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","2000","",""
"050","TD","00000051","","51","11555 Norfolk Dr","Allendale, MI","49401",,2/5/2021 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",,"","4000","",""
"050","TD","00000052","","52","11557 Norfolk Dr","Allendale, MI","49401",,2/5/2021 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",,"","0","",""
"050","TD","00000053","","53","11567 Norfolk Dr","Allendale, MI","49401",,2/5/2021 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",,"","0","",""
"050","TD","00000054","","54","11569 Norfolk Dr","Allendale, MI","49401",,2/5/2021 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",,"","4000","",""
"050","TD","00000055","","55","11581 Norfolk Dr","Allendale, MI","49401",,11/9/2022 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",,"","4000","",""
"050","TD","00000056","","56","11583 Norfolk Dr","Allendale, MI","49401",,11/8/2022 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",,"","4000","",""
"050","TD","00000059","","59","11542 Norfolk Dr.","Allendale, MI","49401",,5/6/2019 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","8000","",""
"050","TD","00000060","","60","11548 Norfolk Dr.","Allendale, MI","49401",,5/6/2019 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","10000","",""
"050","TD","00000061","","61","11550 Norfolk Dr.","Allendale, MI","49401",,5/6/2019 0:00:00,6/1/2018 0:00:00,"","","","","","","","US","","",," ","12000","",""
"050","TD","00000062","","62","11562 Norfolk Dr","Allendale, MI","49401",,7/22/2020 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",," ","11500","",""
"050","TD","00000063","","63","11564 Norfolk Dr","Allendale, MI","49401",,7/22/2020 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",," ","7000","",""
"050","TD","00000064","","64","11570 Norfolk Dr","Allendale, MI","49401",,7/22/2020 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",," ","9000","",""
"050","TD","00000065","","65","6158 Essex Ln","Allendale, MI","49401",,3/10/2020 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",," ","8500","",""
"050","TD","00000066","","66","6152 Essex Ln","Allendale, MI","49401",,3/10/2020 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",," ","7000","",""
"050","TD","00000067","","67","6150 Essex Ln","Allendale, MI","49401",,3/10/2020 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",," ","13000","",""
"050","TD","00000068","","68","6141 Essex Ln","Allendale, MI","49401",,11/19/2020 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",," ","6000","",""
"050","TD","00000069","","69","6143 Essex Ln","Allendale, MI","49404",,11/19/2020 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",," ","4000","",""
"050","TD","00000070","","70","6157 Essex Ln","Allendale, MI","49401",,10/25/2021 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",,"","4000","",""
"050","TD","00000071","","71","6159 Essex Ln","Allendale, MI","49401",,10/25/2021 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",,"","3750","",""
"050","TD","00000072","","72","6169 Essex Ln","Allendale, MI","49401",,2/11/2022 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",,"","3750","",""
"050","TD","00000073","","73","6171 Essex Ln","Allendale, MI","49401",,2/11/2022 0:00:00,1/31/2020 0:00:00,"","","","","","","","US","","",,"","4000","",""
"050","TD","00000074","","74","6185 Essex Ln","Allendale, Mi","49401",,11/7/2019 0:00:00,9/26/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TD","00000075","","75","6187 Essex Ln","Allendale, Mi","49401",,11/7/2019 0:00:00,9/26/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TI","00000001","","1","","","",,11/22/2024 0:00:00,11/7/2024 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TI","00000002","","2","","","",,11/14/2024 0:00:00,11/7/2024 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TI","00000003","","3","","","",,12/3/2024 0:00:00,11/7/2024 0:00:00,"","","","","","","","US","","",," ","0","",""
"050","TI","00000004","","4","","","",,12/3/2024 0:00:00,11/7/2024 0:00:00,"","","","","","","","US","","",," ","0","",""
